#Gene	log2(fold-change)array	q-value_array
HERC1	-0.181081813403095	0.115107587879851
NR3C2	-0.00706335006229693	0.410325869750742
NPAS2	0.126047168997672	0.0071594262149989
DOCK1	-0.209726314601767	0.114992520858196
FAM63A	-0.183792980975798	0.0886511978642187
INPP5F	-0.341670655466637	0.101185637390315
FAM111A	0.604666587899926	0.0673071384954151
IQGAP3	0.442065535230545	0.00800507135269182
CRADD	-0.00468962399057713	0.411346365409454
INPP5K	-0.131071707768661	0.161516729530387
DUSP12	-0.0466309615285209	0.349793823938014
VASH2	0.257949879030546	0.230457907252274
DOC2A	0.0792653849659788	0.329504335576792
COPB2	0.275308740355264	0.175730645423958
CTR9	-0.00230306649354824	0.403189127551403
VIL1	0.393888235818975	0.188282339195604
CCDC107	0.19739893205013	0.155043849936123
PTTG1IP	0.624368516389131	0.00730392027032134
CDC27	-0.855568286353106	0.0273647702844801
UBR1	0.17738608693767	0.257333187740173
COPS6	0.240619451691934	0.106705586175651
MCCC1	-0.392341211879033	0.0130869137321408
COL9A1	0.334871568312441	0.136078001238166
VAC14	-0.694310946173704	0.00226524104961928
SIKE1	-1.05350718468505	0.00572805556074031
KDM5B	-0.820679420213453	0.0245868970989895
PPP1R13L	-0.115387661798869	0.243374130832165
PARP15	0.269903636651529	0.0706090637579564
BPGM	-0.31171823437244	0.147941295997071
TTC19	-0.00842499428900558	0.396126399788884
GFPT1	-0.0116819527516148	0.386901102645772
HMOX1	-1.29001025647992	0.00873813092925293
ARHGAP32	-0.339503488560033	0.00382226570790588
SLC27A6	0.0455332690190532	0.320895675469458
MRPS10	-0.132658456043111	0.309536508093495
FAM126A	0.597690903611178	0.104955845730373
TRPM7	-1.10138714510772	0.0344636587147227
CGNL1	0.198919640384898	0.258383762075322
CECR1	0.131075575265968	0.346101237409245
TMEM102	-0.0974824116391521	0.316344512221575
FLT1	0.106205829921081	0.31588035161725
FEM1C	0.0547906207256017	0.270859926294275
PPP2R4	0.277364292966827	0.014170429369185
TMED3	-0.250891515577941	0.0523282479831011
NUCKS1	0.155175766889402	0.250816083187701
IP6K2	-0.478730635965836	0.0263832176869881
EXT1	-0.807384743197395	0.00806795955812105
RCOR1	1.10534074544078	0.0279807289540941
EBI3	-0.019415190895843	0.375931494347337
SMAD2	-0.411629335993401	0.086873318020972
BMS1P1	0.269027426498489	0.068117279916765
TMEM68	-0.382308118159891	0.100385148120728
PPIH	0.529011706331327	0.00478497236806689
PRKCZ	0.21811585487737	0.160100063910468
FAM200A	0.0296591735241468	0.39388850541665
ZMYND19	0.0701437759255885	0.255313758256713
EIF2B4	-0.479449846226813	0.00787735092418606
EIF5B	-0.639130834072359	0.0632772237645053
FOXJ3	0.547705779721219	0.0182447146567866
LEO1	-0.00764569591208237	0.405724993802457
CENPE	0.995311274972962	0.0980137290329489
CRABP2	-0.278177784827073	0.0393551423748156
TSPAN12	0.0737030346374962	0.305825934003813
ACTR3B	-0.347815713276882	0.0189910864778675
METTL14	-1.20895142355975	0.00897322707008276
SLC2A14	-0.422222615348809	0.092682416857777
GATA3	-0.0969492833690737	0.251558110503282
IL17RD	-0.101059405370331	0.182255133013223
TFAM	-0.0207830069671574	0.3780229451263
RALGAPB	-0.567719338109054	0.0641124090025744
PARP12	-0.936417952190431	0.00281907739141255
PIGH	0.409341145095347	0.234723424950931
CCDC125	-0.11292992397586	0.232048446813838
SLC22A23	0.166007637212396	0.0104077273939418
KCTD4	-0.0517981086650465	0.360593073073575
SRSF7	0.101023194089319	0.321533030549719
GTF2H1	0.0516398529241079	0.402040826815537
MPZ	0.229386601552185	0.180271163137805
NAMPT	-0.138991813397533	0.264882095918928
SSBP3	0.0551763658507906	0.38163959294248
VKORC1L1	0.364631784341673	0.217774971049011
FOXC2	0.169833047497356	0.157364321505319
TBCEL	-1.46264042217496	0.00214662775929029
HS3ST3B1	0.181305532512024	0.109308018835872
CTNS	-0.398579529144647	0.00482079321506571
GDNF	0.00104621717555444	0.418585391929065
FAAH2	0.161493385492392	0.235889085631217
STK36	-0.495649329872542	0.0456680687577357
MZT2B	0.346886823415599	0.12310902901714
TEP1	0.0170761051686952	0.416880704163689
CRH	0.407488265857498	0.1796863168136
ACP5	-0.398511574896539	0.11586769569042
AMFR	0.130873718181781	0.132774103144684
PLCB4	0.420596069953069	0.0101075201873222
MPHOSPH10	-0.268676004924963	0.199068038647703
PGF	0.271566557649969	0.216738638094807
G3BP2	0.707194020632268	0.0253821748208157
ISLR	0.239479512517713	0.31363628626462
PYGB	-0.45665124247218	0.00361809483015576
HOXA2	0.324235936110223	0.0301085101652474
TSC1	-0.288177034576831	0.0661949640030136
NARF	-0.0683708907100737	0.257316827460461
DKK3	0.438850028559028	0.0630614357836907
UTP18	-0.224298076271613	0.198532419789493
DDX31	-0.167610699791679	0.0440773987364363
NHLRC2	1.06674218246863	0.00501281589285292
POSTN	-0.0837118323151886	0.175918833094475
AASS	-0.229124046815957	0.019974253767291
TNRC6A	0.0981840564503679	0.284705269591227
ZNF793	0.0122647518411361	0.415533200107395
GTF2A2	0.41683122901238	0.179676790407331
RCHY1	-0.161260176157281	0.238078283988261
RHOU	0.234826237561379	0.236645458459781
ZNF691	0.0806579238233341	0.263625752326334
TACC3	0.588277195806557	0.00863092454351807
RBM45	-0.342698239858755	0.0169361405102864
DMXL2	-0.0444355358706677	0.360624300537698
PDCL	-0.272068287676364	0.0191154084822196
DNAJC5G	0.291324064157839	0.255137062051932
TCEAL7	-0.00443959116267421	0.410005945017591
NAE1	-0.664573990505734	0.0716852300738743
EID1	-0.151235253729207	0.132915655703942
ZC3HC1	-0.213607019105841	0.0442705456206013
SPTY2D1	-0.183419712939059	0.0514648091343935
CD99L2	0.00414441742178108	0.419252400267903
PPP2R5B	0.949823299298239	0.000936430511875621
SPOP	-0.249708580184498	0.025523382947712
PTPRF	0.312876859306692	0.118820775177167
ICMT	0.879287995470279	0.00313089158476334
SEC24B	0.0644665205323837	0.379002367988349
FXR2	0.298335923305092	0.0385193213766236
POLL	-0.0144133501072843	0.380281916341005
TYK2	-0.0664595492184525	0.166431240049296
ADAM28	-0.031088994369752	0.336103417901616
NRL	0.176127592292294	0.257716299429751
DNAJB7	0.196578758723299	0.130121328303246
RAX2	0.271010100711304	0.241217397282355
TMED8	0.191308462079498	0.0647409592814709
MYLK	-1.11276547689221	0.000794296395542529
RRP1	-0.25354531784297	0.00942228591434893
CYP4F2	0.187266574482708	0.290164058123023
TFAP4	0.223242490844802	0.208247947658335
ARL4D	-0.264245143487743	0.0739809099081807
SH3BP5	-0.467600133785796	0.0234925581351158
AKAP6	0.0699956138225962	0.41182520520706
LBX2	0.223481362035053	0.258151641215626
MTMR4	-0.28287025669506	0.0829149736751183
ACSBG1	0.145553166668054	0.298295704575031
CTLA4	0.36630656407147	0.145223166058234
SNX9	-0.460863186760993	0.0508328966815315
SLC25A17	0.104495649467766	0.259574081367286
NECAP1	0.482784537836745	0.0316643326117448
POLR2F	-0.185588835408542	0.109308018835872
TTC39A	-0.275349761589702	0.170294575994881
PLA2G2D	0.0974709280854511	0.329208681890583
GLMN	-0.516405283124335	0.0768712998844188
MCM7	0.266136462927552	0.00550758509495635
CSGALNACT1	-0.518628620934545	0.00327404165876473
TRIM52	0.213680427212731	0.218837733389627
CSMD2	0.475493300986392	0.00905906436389129
PDX1	0.1720985655526	0.263787944923707
DCLRE1A	0.703159492684008	0.00796319419804392
SAMD11	0.183351979394657	0.260501624685756
C10orf2	-0.128805684462419	0.207410352306998
TLR7	0.129322885132455	0.310841640409755
SMAD1	-0.592605763572972	0.00452162743436119
MRPL55	-0.0098457941685385	0.411232444566208
ACTRT2	0.385135793836247	0.210386742903455
RIOK2	-1.06935376187511	0.0133396929546043
PDLIM4	0.0642312233659115	0.366477289370036
SLC22A15	-0.417929492257809	0.0120126808862617
ABHD13	0.00791737878689009	0.407730328192287
STX18	-0.112353177962818	0.192730217384217
DCBLD1	-0.185071197369937	0.168079553634226
TRDMT1	0.101642999247413	0.202082302226967
ATP1A4	0.20471530100677	0.189102860583775
CFL1	-0.583994813772835	0.0028460158445022
METTL2A	0.14668753061739	0.282671400029207
NAT2	0.267134656995482	0.255575326718589
CPSF6	-0.154496400108695	0.209497265261798
TTC8	-0.616799238584894	0.0478951527683244
MUCL1	0.0527134599280179	0.364340169799325
CLSTN3	-0.12717550103867	0.180891563067305
PSMG1	-0.187324871283296	0.198099390434955
GBP1	-2.03989002825845	0.00614653511904341
CEP55	0.644712599433433	0.0447728223890819
ZNF408	-0.133480921661656	0.218037764373591
EYA3	-0.0370006184880662	0.332751481732211
WDR7	-0.470279850934892	0.0200018988042564
BLCAP	-0.528028244714276	0.0114137078562371
GNE	-0.184812912798223	0.208223380958021
MGAT4C	0.212442423859984	0.113290540530347
SLC35A2	-0.374387525686804	0.038018445196508
IARS	-0.669428210045564	0.0356183049190043
ARFIP1	-0.339173571135115	0.170093996663218
MGST2	0.045159629485067	0.390516104280862
TRPV4	0.138179278956077	0.318007390300229
PLEKHG4B	0.69399931613428	0.00466664247779849
ZNF880	-0.218776452508808	0.226073855417975
SLC25A11	-0.0252023800271703	0.321605795422834
NEK8	0.0149408705786834	0.409978277543858
EHD4	0.406354585183688	0.02184999317162
NCKAP1L	0.0899838661921702	0.302076131557379
EMP3	0.264837322106556	0.0752374049955126
ZNF426	-0.11913133529312	0.210862741737
ELOVL2	0.178878447448139	0.189699397579842
ATP5J	0.314901399456952	0.0289407635190579
CBX7	0.126045084268463	0.235096440892229
OSBPL1A	-0.456017631761772	0.00169406674215064
MED13	0.672755972119934	0.0554840461824633
ZNF589	-0.231479061435134	0.0461036255670159
FAM179B	-0.0436064790392376	0.34311680639302
CHRNB3	-0.00274768003834427	0.418076390289736
GOLGA2	-0.0411523113455657	0.270610434290977
ESCO1	-0.299704010014648	0.121191057912203
F2R	0.115048619058132	0.200182484838971
NIF3L1	-0.120912272913997	0.256181114094219
TRA2A	0.278920637771498	0.119429258560449
PHF2	0.268199460499261	0.0780595952198212
PID1	-1.27700654068776	0.00209366982471144
RFC1	-0.0104131815975118	0.397238387387805
ADORA3	0.210344885611815	0.26113329003736
COL6A5	0.238060746956871	0.243555478937436
TRNT1	-0.217586520382606	0.137595724782352
CRIPAK	-0.571933900092454	0.0771375404521286
MAP2K7	-0.192519871431079	0.156159003687481
GZMB	0.113512864551489	0.318953618706548
TMBIM6	0.724748894069937	0.0181823683677916
ANKRD44	0.282350387673677	0.0252489436827298
HYAL4	-0.38500802624719	0.0279448727067873
BMP1	-0.288620153861212	0.0045861097815046
SP2	0.070900493781734	0.188132999956166
SNRNP25	0.489866631462176	0.00403813148148703
CAPS2	0.644042201052078	0.0520025814425585
DPF1	0.12806901952976	0.290229023386907
SMPD3	0.174582677869222	0.143845646939758
TMEM38B	1.54410793663362	0.0128852271482518
DNAJC21	-0.219074322294332	0.198717203472475
PDE7A	-0.584697973008	0.0242155066284895
NFE2L1	0.140661721021532	0.062145399318167
MRPS31	-0.59317647610457	0.0539489166369961
SRD5A3	-0.52733217422201	0.0046520390766282
STIP1	-0.139384306010769	0.176532100743232
RASL11B	0.243019749298818	0.208827844333923
NT5DC2	0.174039770559921	0.0378367149835838
LRP2	0.189272254450304	0.211098727999203
MTDH	0.109452739295061	0.298295704575031
HSP90AB1	-0.0259610104743121	0.340589844548128
ZNF483	-0.0877367136008942	0.198545661797616
PMAIP1	0.258794531082438	0.213041447203432
LMBR1L	0.307529143466008	0.0172673155112107
ZCCHC17	0.535230636749057	0.0869313001173432
SLC25A20	-0.296811520173829	0.0220775215615723
RSBN1	0.0108584990430209	0.346091067436105
RHOT2	0.106096054419952	0.272053854552449
NOP14	-0.670102111286203	0.0129640129478708
RALGPS2	-0.687025722571424	0.0342417837003481
EIF4EBP1	-0.0101808782555303	0.41035105939278
GCKR	0.210921723779763	0.112018776896245
PPP1R9B	0.134134743955659	0.180048028967697
SYT8	0.25420591861636	0.144653720376018
TRPC6	0.212325442814231	0.261834021569331
FER	0.0603872484826037	0.34836582255055
C2CD2L	0.213190320722869	0.249713042051735
SNRK	-0.578722074461489	0.00636711077124194
ANKK1	0.0970865029841669	0.253528279230994
UTP6	-0.332819683434475	0.134116105094079
DMRT2	0.0558097767922247	0.300839975986013
DNM2	0.0485445547160985	0.260253197746204
EHMT1	0.126139486209381	0.0574513751786068
GLDC	0.142309536112559	0.333644952659386
RAX	0.128229243613013	0.328354424626659
CCL1	0.285980433724832	0.236855948044392
FUCA1	-1.00981223280517	0.0205057110808611
KCMF1	0.124570266988296	0.261834021569331
MFAP2	0.125382052028656	0.233113869754141
WWC3	-0.238245473568594	0.0131014934900615
IL17RA	0.144859677521095	0.0303687047390009
ST5	-1.10234304599546	0.00214994441699332
STRA6	-0.113351614806699	0.297659210759757
MPP5	0.197332877894644	0.256742584132505
SPA17	1.24480743580294	0.0780850013188659
LHFP	0.719613021419878	0.00466664247779849
CAMK4	0.83342664819012	0.0437688565226195
CLPX	-0.086867138678541	0.313103107914262
HDGFRP2	0.0362411907419274	0.343092043620338
NPLOC4	1.01093072004548	0.00431548517837458
RAB34	0.110089208399961	0.0699781298161286
PJA1	-0.038324822060298	0.35849747709229
ARSD	-0.0222178403805971	0.391530102657902
CPLX2	0.331086495565493	0.195545785081635
POLE4	-0.125491607627119	0.0972026363147945
RB1	-0.000615418399510004	0.39593567000886
VWC2	0.101800749988486	0.351350722696574
MPV17	0.0247047680713572	0.398654978747614
SLC35D1	0.23260290879667	0.00774678458319097
PSMD4	0.214367821154255	0.312563439480932
COL16A1	-0.00674920928341145	0.412404570565782
LYSMD3	0.749251367945729	0.0977365303971246
JMJD4	0.224675890007043	0.144512054307154
GPX8	0.402819985182927	0.152788248646454
GLRX	-0.852171831311294	0.113552022269867
SLC29A1	0.190448361099717	0.0231510504262503
HIST1H2BK	-2.58064613952687	0.0208477534901242
SAA1	-0.152826667436231	0.339708560448059
TP53I11	0.188896075454243	0.254413723787331
ALG8	-0.418406475818685	0.107061289817671
ST3GAL4	0.648756090459105	0.00802159236348098
SHOC2	0.111384539475058	0.332569340465368
TMEM200B	0.203969531369973	0.226062754609037
MRPL27	-0.0106176022375023	0.397766854483637
FBXW7	0.0370192349962691	0.298041364047192
CYB5R3	-1.43345782583747	0.00125898343163156
MINA	-0.405402159755471	0.018726234153324
TFAP2A	-0.477411353165335	0.0128357913592875
TIMELESS	0.384669919532481	0.0168130928820343
SLC25A36	-1.07683555276343	0.0299770515093238
DDX10	-0.72753326733488	0.0388810221363786
ZNF804B	0.231331664276952	0.199123818660468
ZNF507	-0.038145478481086	0.360206340519003
TMED10	-0.2058208420147	0.0109757603510277
RAB11FIP1	0.174797295349883	0.190782781577811
ZNF26	0.121266714670595	0.229949124073679
ZNF169	0.227056766486684	0.249275029782167
RPA3	0.158710543586784	0.247004111649125
YIF1A	-0.55357179487367	0.0175384302309495
DLGAP5	1.03176378880988	0.0483610374702724
PPRC1	-0.0608278768775142	0.250305445624214
PCDH17	0.224491521321079	0.202082302226967
PHF8	0.239560275932573	0.0197088033919119
ZNF396	-0.0580930950913046	0.362944157158406
PTPLB	-0.0464914416847132	0.325338561423043
DNAJB2	0.356639803937336	0.103519700728358
LUC7L3	-0.205978344976447	0.22836406060036
RABEPK	-0.0517766359925777	0.174089070489883
SNF8	0.218411242037153	0.101975652103916
RAD51AP1	1.3146673693619	0.00812399493169277
HAT1	-0.0613963692944247	0.360359745553437
HTR1D	0.171635857349734	0.257895268632046
H2AFV	0.333913175719061	0.172138286486614
OAZ3	0.407109485200583	0.195226277999409
SGCD	0.239501445382821	0.0679833354034658
RC3H2	1.01691324651597	0.0190036487216044
IFT27	0.0721994550847463	0.279226454892159
PHTF1	0.254572546468611	0.228146269886398
TMEM108	0.279834847753297	0.230215725379068
CA3	0.393710285585743	0.125616502033845
PKIA	0.729069981070609	0.012254093828657
STX10	0.0577760004609482	0.26612345962147
SEC62	-0.0346594250889754	0.321605795422834
NKPD1	0.0269427747153994	0.408300980066364
PQLC1	-0.135277015666619	0.189003563973679
KRT19	0.216821439449395	0.305239295089346
ENO1	0.150090481250684	0.102655487836587
SBDS	-0.134012470488333	0.312229953886609
ZNF143	-0.0914359865742773	0.299416881052353
TIPRL	-1.53181094561168	0.0141432395952836
MAN1B1	0.0140011923369902	0.258279481980987
P4HA1	-0.0408510613714649	0.354566661308753
TPTE	0.0102552352778337	0.420109355009941
AKAP8L	-0.259847920240513	0.00531841699509866
UBE2Z	-0.411356747335202	0.0574861813413173
LRRC20	0.133792147977186	0.0554840461824633
GAB3	0.498891305676121	0.019709091063404
DHRS4	0.313926359801712	0.166526635376312
COL4A1	0.193357659341744	0.277233304373833
RNASE1	0.276529508730821	0.190691618266661
ISOC1	-0.0516072218083483	0.231175665790929
NDUFB11	0.360158700459161	0.00183683484072939
OSBPL2	-0.438591989450529	0.00768194412363248
GRM7	0.207248108944314	0.218037764373591
SLC39A8	0.635612553603117	0.00862012279653551
STS	-0.554219100127812	0.0282700481348837
LHFPL5	0.503664176057488	0.0993421901228321
TMEM123	0.148403747153386	0.258138880727707
GLI2	0.296928274934286	0.178428846872919
ALDH1A3	0.356698561132575	0.0118874827689259
TGIF1	-0.250506584800528	0.0695494415347252
TP53	-2.03782675282995	0.00140137758137036
CCDC69	0.127313476739224	0.278478503359075
ZFAND5	-0.135240480373429	0.289174849511666
RAPGEF2	-0.525389553685356	0.0179981684607867
NAV3	0.30780111800543	0.0260760256708824
MAP1LC3A	-0.56482443980015	0.0181823683677916
EPS8L2	0.0306232302791769	0.406013776852742
MNT	0.0444434714453325	0.349832576615116
PPP6C	-1.24685792402144	0.0150494731565714
OR51E2	0.333781657667232	0.26113329003736
TMEM115	-0.553577744199368	0.002836743657569
STK11	0.041369268642722	0.279684824530302
PRPSAP2	0.0568541424986804	0.368627730256194
GDE1	0.42139702428615	0.0418067678803702
MX1	0.286308478816532	0.214027367334612
SH3BGRL3	-0.0309670012422854	0.164529449036681
ZNF438	0.380874155582784	0.0282732726201493
PSMC5	0.258017448286101	0.0874243505800788
OR13J1	0.0156072568149989	0.411436616552973
LOXL4	0.165376742982962	0.286593683676016
EXOSC4	-0.0115358246229965	0.406714783501421
PURB	0.641504022865814	0.0178757751156732
EME1	0.900077103850688	0.00339295282476263
YARS	-0.232942234498125	0.131349893284979
SLN	1.00529752967073	0.0252897121837027
RELB	0.238936237755331	0.0850322787587135
NLRP1	0.174775583106124	0.156402771571864
LAMB2	-0.220915070637015	0.0223775742522867
ZNF782	0.268184462748711	0.0445187629131998
UMOD	0.111176246495231	0.336129759622313
UPRT	-0.223496018356937	0.178616641144529
ATP6V0A1	0.188620849977559	0.295502332601068
ZNF615	0.118940012422283	0.241782488639907
PPIP5K2	-0.0645324156117442	0.355368106923544
GTF2I	-0.0441607756326142	0.286511682428587
KCNN2	0.190008942674053	0.207500435383627
DYNC2LI1	0.00561538886863788	0.412554320858458
CENPP	0.0774114438663905	0.379076097789275
DGKE	0.0624930278555828	0.215680158627368
ADAMTSL5	0.184450815377143	0.266338320016655
DNAH3	0.123408773692884	0.297390930809988
PTPRM	-1.06515672723424	0.00511575259028749
GEMIN8P4	0.163017125708288	0.263532606965166
MRPS15	-0.421170357716546	0.0373337700000631
TMEM59L	0.0960157744137481	0.337821644755253
SSPN	0.0358695791948867	0.387765193225958
IGSF9B	0.0627978537382395	0.3643321462689
CNOT8	-0.0422205740084716	0.329485896100501
KIRREL3	0.281922754889023	0.222681537048726
GORASP2	-0.618173773835265	0.0566259810675541
ADAM17	-0.96591960738671	0.0316727435499669
UBE2D4	-0.512054743164351	0.0223179243455691
